date,state,district,pincode,age_0_5,age_5_17,age_18_greater
03-11-2025,Maharashtra,Nashik,423105,1,0,0
02-11-2025,Maharashtra,Nashik,422004,1,3,0
02-11-2025,Maharashtra,Nashik,422011,5,2,0
02-11-2025,Maharashtra,Nashik,422211,6,0,0
02-11-2025,Maharashtra,Nashik,423110,8,0,0
02-11-2025,Maharashtra,Nashik,423202,0,1,0
02-11-2025,Maharashtra,Nashik,423303,1,0,0
02-11-2025,Maharashtra,Nashik,423502,7,0,0
12-11-2025,Maharashtra,Nashik,422003,3,1,0
12-11-2025,Maharashtra,Nashik,422005,1,1,0
12-11-2025,Maharashtra,Nashik,422101,1,0,0
12-11-2025,Maharashtra,Nashik,422204,3,0,0
12-11-2025,Maharashtra,Nashik,422209,1,2,0
12-11-2025,Maharashtra,Nashik,422302,0,1,0
12-11-2025,Maharashtra,Nashik,423104,3,0,0
12-11-2025,Maharashtra,Nashik,423201,2,0,0
11-11-2025,Maharashtra,Nashik,422003,9,2,0
11-11-2025,Maharashtra,Nashik,422012,1,0,0
11-11-2025,Maharashtra,Nashik,422102,0,1,0
11-11-2025,Maharashtra,Nashik,422204,1,0,0
11-11-2025,Maharashtra,Nashik,422502,2,0,0
11-11-2025,Maharashtra,Nashik,423201,2,1,0
11-11-2025,Maharashtra,Nashik,423212,7,1,0
11-11-2025,Maharashtra,Nashik,423301,5,0,0
16-11-2025,Maharashtra,Nashik,422010,5,0,0
16-11-2025,Maharashtra,Nashik,422101,5,3,0
16-11-2025,Maharashtra,Nashik,422203,2,0,0
16-11-2025,Maharashtra,Nashik,422208,5,0,0
16-11-2025,Maharashtra,Nashik,422302,1,0,0
16-11-2025,Maharashtra,Nashik,422402,2,0,0
16-11-2025,Maharashtra,Nashik,422502,1,0,0
16-11-2025,Maharashtra,Nashik,423101,1,1,0
16-11-2025,Maharashtra,Nashik,423105,10,2,0
16-11-2025,Maharashtra,Nashik,423206,2,0,0
16-11-2025,Maharashtra,Nashik,423301,3,1,0
15-11-2025,Maharashtra,Nashik,422009,9,6,0
15-11-2025,Maharashtra,Nashik,422104,1,0,0
15-11-2025,Maharashtra,Nashik,422212,0,1,0
15-11-2025,Maharashtra,Nashik,422403,9,0,0
15-11-2025,Maharashtra,Nashik,422502,7,1,0
15-11-2025,Maharashtra,Nashik,423102,6,1,0
15-11-2025,Maharashtra,Nashik,423202,1,0,0
15-11-2025,Maharashtra,Nashik,423203,90,46,0
17-11-2025,Maharashtra,Nashik,422007,1,0,0
17-11-2025,Maharashtra,Nashik,422009,3,1,0
17-11-2025,Maharashtra,Nashik,422101,3,1,0
17-11-2025,Maharashtra,Nashik,422103,2,0,0
17-11-2025,Maharashtra,Nashik,422207,1,0,0
17-11-2025,Maharashtra,Nashik,423110,1,0,0
17-11-2025,Maharashtra,Nashik,423301,4,0,0
18-11-2025,Maharashtra,Nashik,422009,12,8,0
18-11-2025,Maharashtra,Nashik,422012,9,2,0
18-11-2025,Maharashtra,Nashik,422013,4,0,0
18-11-2025,Maharashtra,Nashik,422210,3,0,0
18-11-2025,Maharashtra,Nashik,422305,2,1,0
18-11-2025,Maharashtra,Nashik,422402,3,0,0
18-11-2025,Maharashtra,Nashik,422502,2,0,1
18-11-2025,Maharashtra,Nashik,423105,1,2,0
18-11-2025,Maharashtra,Nashik,423501,3,1,0
25-11-2025,Maharashtra,Nashik,422009,5,5,0
25-11-2025,Maharashtra,Nashik,422011,1,0,0
25-11-2025,Maharashtra,Nashik,422013,3,0,0
25-11-2025,Maharashtra,Nashik,422101,7,2,0
25-11-2025,Maharashtra,Nashik,422105,1,0,0
25-11-2025,Maharashtra,Nashik,422208,4,3,0
25-11-2025,Maharashtra,Nashik,422212,4,1,0
25-11-2025,Maharashtra,Nashik,422213,1,0,0
25-11-2025,Maharashtra,Nashik,422222,0,1,0
25-11-2025,Maharashtra,Nashik,422401,1,1,0
25-11-2025,Maharashtra,Nashik,422502,1,1,0
25-11-2025,Maharashtra,Nashik,423108,3,0,0
25-11-2025,Maharashtra,Nashik,423204,1,0,0
25-11-2025,Maharashtra,Nashik,423205,3,1,0
25-11-2025,Maharashtra,Nashik,423206,0,4,0
25-11-2025,Maharashtra,Nashik,423401,4,0,0
25-11-2025,Maharashtra,Nashik,423403,1,1,0
25-11-2025,Maharashtra,Nashik,423502,2,0,0
25-11-2025,Maharashtra,Nashik,424109,1,0,0
19-11-2025,Maharashtra,Nashik,422007,10,5,0
19-11-2025,Maharashtra,Nashik,422011,2,2,0
19-11-2025,Maharashtra,Nashik,422202,4,0,0
19-11-2025,Maharashtra,Nashik,422215,1,0,0
19-11-2025,Maharashtra,Nashik,423104,14,3,1
19-11-2025,Maharashtra,Nashik,423204,1,1,0
19-11-2025,Maharashtra,Nashik,423213,4,0,0
19-11-2025,Maharashtra,Nashik,423303,0,1,0
15-12-2025,Maharashtra,Nashik,422202,6,0,0
15-12-2025,Maharashtra,Nashik,422204,13,0,0
15-12-2025,Maharashtra,Nashik,422206,3,0,1
15-12-2025,Maharashtra,Nashik,422208,11,0,0
15-12-2025,Maharashtra,Nashik,422212,5,2,0
15-12-2025,Maharashtra,Nashik,422215,4,1,0
15-12-2025,Maharashtra,Nashik,422306,5,0,0
15-12-2025,Maharashtra,Nashik,422308,1,0,0
15-12-2025,Maharashtra,Nashik,422401,7,0,0
15-12-2025,Maharashtra,Nashik,422502,8,0,0
15-12-2025,Maharashtra,Nashik,423101,11,2,0
15-12-2025,Maharashtra,Nashik,423208,1,0,0
15-12-2025,Maharashtra,Nashik,423401,10,6,0
21-12-2025,Maharashtra,Nashik,422013,3,0,0
21-12-2025,Maharashtra,Nashik,422213,1,0,0
21-12-2025,Maharashtra,Nashik,423104,6,0,0
21-12-2025,Maharashtra,Nashik,423105,4,0,0
21-12-2025,Maharashtra,Nashik,423212,2,0,0
21-12-2025,Maharashtra,Nashik,423301,5,0,0
21-12-2025,Maharashtra,Nashik,423403,2,0,0
21-12-2025,Maharashtra,Nashik,423502,2,0,0
22-12-2025,Maharashtra,Nashik,422002,2,0,0
22-12-2025,Maharashtra,Nashik,422003,37,0,0
22-12-2025,Maharashtra,Nashik,422007,15,0,0
22-12-2025,Maharashtra,Nashik,422012,9,0,0
22-12-2025,Maharashtra,Nashik,422013,4,0,0
22-12-2025,Maharashtra,Nashik,422201,2,0,0
22-12-2025,Maharashtra,Nashik,422203,10,0,0
22-12-2025,Maharashtra,Nashik,422208,19,0,0
22-12-2025,Maharashtra,Nashik,422212,14,0,0
22-12-2025,Maharashtra,Nashik,422304,2,0,0
22-12-2025,Maharashtra,Nashik,422305,6,0,0
22-12-2025,Maharashtra,Nashik,422401,3,0,0
22-12-2025,Maharashtra,Nashik,423204,5,0,0
22-12-2025,Maharashtra,Nashik,423212,3,0,0
22-12-2025,Maharashtra,Nashik,423401,16,0,0
22-12-2025,Maharashtra,Nashik,423403,4,0,0
23-12-2025,Maharashtra,Nashik,422104,3,0,0
23-12-2025,Maharashtra,Nashik,422204,10,0,0
23-12-2025,Maharashtra,Nashik,422306,1,0,0
23-12-2025,Maharashtra,Nashik,422402,10,0,0
23-12-2025,Maharashtra,Nashik,423208,2,0,0
23-12-2025,Maharashtra,Nashik,423303,1,0,0
23-12-2025,Maharashtra,Nashik,423501,2,0,0
24-12-2025,Maharashtra,Nashik,422003,5,0,0
24-12-2025,Maharashtra,Nashik,422007,2,0,0
24-12-2025,Maharashtra,Nashik,422011,3,1,0
24-12-2025,Maharashtra,Nashik,422012,3,0,0
24-12-2025,Maharashtra,Nashik,422013,1,0,0
24-12-2025,Maharashtra,Nashik,422202,4,0,0
24-12-2025,Maharashtra,Nashik,422304,1,0,0
24-12-2025,Maharashtra,Nashik,422401,1,0,0
24-12-2025,Maharashtra,Nashik,423102,2,1,0
24-12-2025,Maharashtra,Nashik,423104,11,1,0
24-12-2025,Maharashtra,Nashik,423117,1,0,0
24-12-2025,Maharashtra,Nashik,423501,0,1,0
25-12-2025,Maharashtra,Nashik,422103,11,3,0
25-12-2025,Maharashtra,Nashik,422104,1,0,0
25-12-2025,Maharashtra,Nashik,422402,5,0,0
25-12-2025,Maharashtra,Nashik,423101,3,1,0
25-12-2025,Maharashtra,Nashik,423111,0,1,0
25-12-2025,Maharashtra,Nashik,423208,4,0,0
25-12-2025,Maharashtra,Nashik,423213,2,0,0
25-12-2025,Maharashtra,Nashik,423301,2,2,0
25-12-2025,Maharashtra,Nashik,423501,1,1,0
27-12-2025,Maharashtra,Nashik,422011,2,0,0
27-12-2025,Maharashtra,Nashik,422215,1,0,0
27-12-2025,Maharashtra,Nashik,423104,2,0,0
27-12-2025,Maharashtra,Nashik,423502,1,0,0
26-12-2025,Maharashtra,Nashik,422001,1,0,0
26-12-2025,Maharashtra,Nashik,422003,3,0,0
26-12-2025,Maharashtra,Nashik,422102,2,0,0
26-12-2025,Maharashtra,Nashik,422103,4,0,0
26-12-2025,Maharashtra,Nashik,422203,1,0,0
26-12-2025,Maharashtra,Nashik,422210,1,0,0
26-12-2025,Maharashtra,Nashik,422214,0,1,0
26-12-2025,Maharashtra,Nashik,422303,1,0,0
26-12-2025,Maharashtra,Nashik,422401,4,0,0
26-12-2025,Maharashtra,Nashik,423101,1,0,0
26-12-2025,Maharashtra,Nashik,423104,7,0,0
28-12-2025,Maharashtra,Nashik,422202,2,0,0
28-12-2025,Maharashtra,Nashik,423104,3,0,0
28-12-2025,Maharashtra,Nashik,423105,1,0,0
28-12-2025,Maharashtra,Nashik,423106,3,0,0
28-12-2025,Maharashtra,Nashik,423205,2,0,0
28-12-2025,Maharashtra,Nashik,423402,3,0,0
28-12-2025,Maharashtra,Nashik,424109,1,1,0
29-12-2025,Maharashtra,Nashik,422003,5,1,0
29-12-2025,Maharashtra,Nashik,422103,5,0,0
29-12-2025,Maharashtra,Nashik,422203,1,0,0
29-12-2025,Maharashtra,Nashik,422208,0,1,0
29-12-2025,Maharashtra,Nashik,422222,1,0,0
29-12-2025,Maharashtra,Nashik,422305,3,0,0
29-12-2025,Maharashtra,Nashik,423213,1,0,0
31-12-2025,Maharashtra,Nashik,422001,3,1,0
31-12-2025,Maharashtra,Nashik,422003,15,10,0
31-12-2025,Maharashtra,Nashik,422009,12,6,0
31-12-2025,Maharashtra,Nashik,422208,6,2,0
31-12-2025,Maharashtra,Nashik,422211,7,1,0
31-12-2025,Maharashtra,Nashik,422308,1,1,0
31-12-2025,Maharashtra,Nashik,422403,8,2,0
31-12-2025,Maharashtra,Nashik,423104,2,5,0
31-12-2025,Maharashtra,Nashik,423303,1,1,0
31-12-2025,Maharashtra,Nashik,423402,2,0,0
31-12-2025,Maharashtra,Nashik,424109,1,1,0
01-01-2026,Maharashtra,Nashik,422006,8,2,0
01-01-2026,Maharashtra,Nashik,422009,11,4,0
01-01-2026,Maharashtra,Nashik,422102,6,2,0
01-01-2026,Maharashtra,Nashik,422201,4,0,0
01-01-2026,Maharashtra,Nashik,422208,26,4,0
01-01-2026,Maharashtra,Nashik,422215,6,0,0
01-01-2026,Maharashtra,Nashik,422303,11,2,0
01-01-2026,Maharashtra,Nashik,422304,2,0,0
01-01-2026,Maharashtra,Nashik,422402,19,3,0
01-01-2026,Maharashtra,Nashik,422606,5,1,0
01-01-2026,Maharashtra,Nashik,423106,6,5,0
01-01-2026,Maharashtra,Nashik,423201,4,0,0
01-01-2026,Maharashtra,Nashik,423303,2,0,0
01-01-2026,Maharashtra,Nashik,423403,2,1,0
02-01-2026,Maharashtra,Nashik,422004,4,0,0
02-01-2026,Maharashtra,Nashik,422008,1,0,1
02-01-2026,Maharashtra,Nashik,422012,4,0,1
02-01-2026,Maharashtra,Nashik,422105,0,1,1
02-01-2026,Maharashtra,Nashik,422202,9,1,0
02-01-2026,Maharashtra,Nashik,422401,2,2,2
02-01-2026,Maharashtra,Nashik,422402,7,1,0
02-01-2026,Maharashtra,Nashik,422606,5,1,0
02-01-2026,Maharashtra,Nashik,423102,4,3,0
02-01-2026,Maharashtra,Nashik,423104,5,2,0
02-01-2026,Maharashtra,Nashik,423110,1,0,0
02-01-2026,Maharashtra,Nashik,423203,68,33,1
02-01-2026,Maharashtra,Nashik,424109,0,1,0
03-01-2026,Maharashtra,Nashik,422003,0,2,0
03-01-2026,Maharashtra,Nashik,422306,0,1,0
09-06-2025,Maharashtra,Nashik,422001,1,4,0
09-06-2025,Maharashtra,Nashik,422004,2,1,0
09-06-2025,Maharashtra,Nashik,422011,2,1,0
09-06-2025,Maharashtra,Nashik,422101,9,7,1
09-06-2025,Maharashtra,Nashik,422104,1,0,0
09-06-2025,Maharashtra,Nashik,422105,0,2,0
09-06-2025,Maharashtra,Nashik,422207,3,1,0
09-06-2025,Maharashtra,Nashik,422304,0,0,1
09-06-2025,Maharashtra,Nashik,423102,6,1,0
09-06-2025,Maharashtra,Nashik,423110,2,0,0
09-06-2025,Maharashtra,Nashik,423302,2,2,0
09-06-2025,Maharashtra,Nashik,423402,1,0,0
10-06-2025,Maharashtra,Nashik,422008,2,0,0
10-06-2025,Maharashtra,Nashik,422009,4,3,0
10-06-2025,Maharashtra,Nashik,422012,2,8,0
10-06-2025,Maharashtra,Nashik,422013,0,2,0
10-06-2025,Maharashtra,Nashik,423105,7,2,0
10-06-2025,Maharashtra,Nashik,423202,1,0,0
10-06-2025,Maharashtra,Nashik,423205,0,2,0
10-06-2025,Maharashtra,Nashik,423301,10,1,1
11-06-2025,Maharashtra,Nashik,422003,5,4,0
11-06-2025,Maharashtra,Nashik,422009,3,3,0
11-06-2025,Maharashtra,Nashik,422012,1,1,0
11-06-2025,Maharashtra,Nashik,422102,2,3,0
11-06-2025,Maharashtra,Nashik,422105,1,0,0
11-06-2025,Maharashtra,Nashik,422306,3,3,0
11-06-2025,Maharashtra,Nashik,422401,1,0,0
11-06-2025,Maharashtra,Nashik,423101,4,0,0
11-06-2025,Maharashtra,Nashik,423302,2,1,0
11-06-2025,Maharashtra,Nashik,423303,2,1,0
11-06-2025,Maharashtra,Nashik,423501,4,3,0
11-06-2025,Maharashtra,Nashik,424109,2,1,0
12-06-2025,Maharashtra,Nashik,422003,6,10,1
12-06-2025,Maharashtra,Nashik,422008,2,2,0
12-06-2025,Maharashtra,Nashik,422009,1,3,1
12-06-2025,Maharashtra,Nashik,422208,9,1,0
12-06-2025,Maharashtra,Nashik,422402,3,0,0
12-06-2025,Maharashtra,Nashik,422403,9,0,0
12-06-2025,Maharashtra,Nashik,423104,4,4,0
12-06-2025,Maharashtra,Nashik,423204,1,0,0
12-06-2025,Maharashtra,Nashik,423401,4,2,0
12-06-2025,Maharashtra,Nashik,423403,1,0,0
12-06-2025,Maharashtra,Nashik,423501,3,1,0
13-06-2025,Maharashtra,Nashik,422002,1,0,0
13-06-2025,Maharashtra,Nashik,422004,2,1,0
13-06-2025,Maharashtra,Nashik,422006,3,2,0
13-06-2025,Maharashtra,Nashik,422101,5,0,0
13-06-2025,Maharashtra,Nashik,422211,4,1,0
13-06-2025,Maharashtra,Nashik,423117,1,2,0
13-06-2025,Maharashtra,Nashik,423302,0,1,0
14-06-2025,Maharashtra,Nashik,422003,10,9,0
14-06-2025,Maharashtra,Nashik,422006,1,3,0
14-06-2025,Maharashtra,Nashik,422105,1,1,0
14-06-2025,Maharashtra,Nashik,422213,1,0,0
14-06-2025,Maharashtra,Nashik,422303,3,0,0
14-06-2025,Maharashtra,Nashik,422403,3,2,0
14-06-2025,Maharashtra,Nashik,423202,0,1,0
15-06-2025,Maharashtra,Nashik,422007,1,0,0
15-06-2025,Maharashtra,Nashik,423101,1,0,0
15-06-2025,Maharashtra,Nashik,423117,1,0,0
15-06-2025,Maharashtra,Nashik,423203,6,7,0
17-06-2025,Maharashtra,Nashik,422002,2,0,0
17-06-2025,Maharashtra,Nashik,422008,1,0,0
17-06-2025,Maharashtra,Nashik,422101,9,4,0
17-06-2025,Maharashtra,Nashik,422202,7,0,0
17-06-2025,Maharashtra,Nashik,422204,2,7,0
17-06-2025,Maharashtra,Nashik,422213,4,3,0
17-06-2025,Maharashtra,Nashik,422215,4,0,0
17-06-2025,Maharashtra,Nashik,422222,0,1,0
17-06-2025,Maharashtra,Nashik,423111,0,1,0
17-06-2025,Maharashtra,Nashik,423201,2,3,0
17-06-2025,Maharashtra,Nashik,423213,0,1,0
17-06-2025,Maharashtra,Nashik,423303,2,0,0
17-06-2025,Maharashtra,Nashik,424109,2,4,0
16-06-2025,Maharashtra,Nashik,422003,8,5,0
16-06-2025,Maharashtra,Nashik,422006,2,3,1
16-06-2025,Maharashtra,Nashik,422007,6,4,0
16-06-2025,Maharashtra,Nashik,422202,4,0,0
16-06-2025,Maharashtra,Nashik,422203,2,4,0
16-06-2025,Maharashtra,Nashik,422206,2,0,0
16-06-2025,Maharashtra,Nashik,422209,2,2,0
16-06-2025,Maharashtra,Nashik,422221,0,1,0
16-06-2025,Maharashtra,Nashik,422301,1,0,0
16-06-2025,Maharashtra,Nashik,422403,2,2,0
16-06-2025,Maharashtra,Nashik,423104,4,7,0
16-06-2025,Maharashtra,Nashik,423105,3,2,0
16-06-2025,Maharashtra,Nashik,423117,0,1,0
16-06-2025,Maharashtra,Nashik,423205,0,2,0
16-06-2025,Maharashtra,Nashik,423206,2,5,0
16-06-2025,Maharashtra,Nashik,423208,1,3,0
16-06-2025,Maharashtra,Nashik,423401,3,1,0
16-06-2025,Maharashtra,Nashik,423501,1,1,0
18-06-2025,Maharashtra,Nashik,422001,2,4,0
18-06-2025,Maharashtra,Nashik,422004,1,0,0
18-06-2025,Maharashtra,Nashik,422006,1,1,0
18-06-2025,Maharashtra,Nashik,422012,1,3,0
18-06-2025,Maharashtra,Nashik,422208,0,1,0
18-06-2025,Maharashtra,Nashik,422213,0,1,0
18-06-2025,Maharashtra,Nashik,423302,2,4,0
19-06-2025,Maharashtra,Nashik,422003,4,5,0
19-06-2025,Maharashtra,Nashik,422210,2,0,0
19-06-2025,Maharashtra,Nashik,422305,0,1,0
19-06-2025,Maharashtra,Nashik,422402,2,1,0
19-06-2025,Maharashtra,Nashik,423104,3,8,0
19-06-2025,Maharashtra,Nashik,423110,1,1,0
19-06-2025,Maharashtra,Nashik,423204,8,1,0
19-06-2025,Maharashtra,Nashik,423206,2,1,0
01-09-2025,Maharashtra,Nashik,422012,1,3,0
01-09-2025,Maharashtra,Nashik,422202,4,0,0
01-09-2025,Maharashtra,Nashik,422205,2,0,0
01-09-2025,Maharashtra,Nashik,423213,2,0,0
01-09-2025,Maharashtra,Nashik,423302,2,2,0
01-09-2025,Maharashtra,Nashik,423401,3,0,0
01-07-2025,Maharashtra,Nashik,422003,475,261,13
01-07-2025,Maharashtra,Nashik,423212,251,134,18
03-09-2025,Maharashtra,Nashik,422001,2,1,0
03-09-2025,Maharashtra,Nashik,422008,1,1,0
03-09-2025,Maharashtra,Nashik,422012,0,1,0
03-09-2025,Maharashtra,Nashik,422103,6,2,0
03-09-2025,Maharashtra,Nashik,422306,2,1,0
03-09-2025,Maharashtra,Nashik,422502,1,0,0
03-09-2025,Maharashtra,Nashik,423106,12,6,0
03-09-2025,Maharashtra,Nashik,423213,3,0,0
03-09-2025,Maharashtra,Nashik,423401,9,6,0
03-09-2025,Maharashtra,Nashik,423501,11,2,0
02-09-2025,Maharashtra,Nashik,422010,3,1,1
02-09-2025,Maharashtra,Nashik,422201,1,0,0
02-09-2025,Maharashtra,Nashik,422212,3,8,0
02-09-2025,Maharashtra,Nashik,422304,1,0,0
02-09-2025,Maharashtra,Nashik,422402,4,1,0
02-09-2025,Maharashtra,Nashik,422502,2,3,0
02-09-2025,Maharashtra,Nashik,423104,16,2,0
02-09-2025,Maharashtra,Nashik,423106,10,5,0
02-09-2025,Maharashtra,Nashik,423111,7,0,0
02-09-2025,Maharashtra,Nashik,423208,1,0,0
02-09-2025,Maharashtra,Nashik,423401,8,1,0
02-09-2025,Maharashtra,Nashik,423402,1,0,0
02-09-2025,Maharashtra,Nashik,423502,6,2,0
02-09-2025,Maharashtra,Nashik,424109,2,0,0
06-09-2025,Maharashtra,Nashik,422001,2,0,0
06-09-2025,Maharashtra,Nashik,422104,1,0,0
06-09-2025,Maharashtra,Nashik,422211,1,2,0
06-09-2025,Maharashtra,Nashik,422212,1,0,0
06-09-2025,Maharashtra,Nashik,422303,1,0,0
06-09-2025,Maharashtra,Nashik,423203,16,10,0
04-09-2025,Maharashtra,Nashik,422001,1,0,0
04-09-2025,Maharashtra,Nashik,422007,5,2,0
04-09-2025,Maharashtra,Nashik,422008,1,0,0
04-09-2025,Maharashtra,Nashik,422010,2,2,0
04-09-2025,Maharashtra,Nashik,422202,2,1,0
04-09-2025,Maharashtra,Nashik,422203,2,2,0
04-09-2025,Maharashtra,Nashik,422205,2,0,0
04-09-2025,Maharashtra,Nashik,422214,1,1,0
04-09-2025,Maharashtra,Nashik,422301,1,0,0
04-09-2025,Maharashtra,Nashik,422308,2,1,0
04-09-2025,Maharashtra,Nashik,422402,5,0,0
04-09-2025,Maharashtra,Nashik,423101,0,1,0
04-09-2025,Maharashtra,Nashik,423203,34,21,0
04-09-2025,Maharashtra,Nashik,423206,2,0,0
04-09-2025,Maharashtra,Nashik,423208,2,0,0
05-09-2025,Maharashtra,Nashik,422003,1,0,0
05-09-2025,Maharashtra,Nashik,422007,1,0,0
05-09-2025,Maharashtra,Nashik,423106,1,0,0
05-09-2025,Maharashtra,Nashik,423501,0,1,0
07-09-2025,Maharashtra,Nashik,423401,1,0,0
08-09-2025,Maharashtra,Nashik,422010,5,3,0
08-09-2025,Maharashtra,Nashik,422103,9,2,0
08-09-2025,Maharashtra,Nashik,422105,2,0,0
08-09-2025,Maharashtra,Nashik,422201,2,0,0
08-09-2025,Maharashtra,Nashik,422204,2,3,0
08-09-2025,Maharashtra,Nashik,422208,6,2,0
08-09-2025,Maharashtra,Nashik,422211,3,2,0
08-09-2025,Maharashtra,Nashik,422304,3,0,0
08-09-2025,Maharashtra,Nashik,422401,2,0,0
08-09-2025,Maharashtra,Nashik,423101,5,0,0
08-09-2025,Maharashtra,Nashik,423104,3,1,0
08-09-2025,Maharashtra,Nashik,423105,9,2,0
08-09-2025,Maharashtra,Nashik,423106,9,3,0
08-09-2025,Maharashtra,Nashik,423203,44,24,2
08-09-2025,Maharashtra,Nashik,423204,3,4,0
08-09-2025,Maharashtra,Nashik,423208,2,0,0
08-09-2025,Maharashtra,Nashik,423301,23,9,0
09-09-2025,Maharashtra,Nashik,422002,1,0,0
09-09-2025,Maharashtra,Nashik,422003,17,6,0
09-09-2025,Maharashtra,Nashik,422008,5,0,0
09-09-2025,Maharashtra,Nashik,422203,2,0,0
09-09-2025,Maharashtra,Nashik,422204,5,0,0
09-09-2025,Maharashtra,Nashik,422205,0,1,0
09-09-2025,Maharashtra,Nashik,422209,3,1,0
09-09-2025,Maharashtra,Nashik,422211,12,5,0
09-09-2025,Maharashtra,Nashik,422213,1,0,0
09-09-2025,Maharashtra,Nashik,422214,1,0,0
09-09-2025,Maharashtra,Nashik,422302,3,0,0
09-09-2025,Maharashtra,Nashik,422402,6,2,0
09-09-2025,Maharashtra,Nashik,422403,9,2,0
09-09-2025,Maharashtra,Nashik,423102,10,3,0
09-09-2025,Maharashtra,Nashik,423108,2,0,0
09-09-2025,Maharashtra,Nashik,423201,2,0,0
09-09-2025,Maharashtra,Nashik,423501,6,4,0
09-09-2025,Maharashtra,Nashik,423502,6,2,0
11-09-2025,Maharashtra,Nashik,422101,11,2,1
11-09-2025,Maharashtra,Nashik,422202,1,0,0
11-09-2025,Maharashtra,Nashik,422208,9,3,0
11-09-2025,Maharashtra,Nashik,422211,12,1,0
11-09-2025,Maharashtra,Nashik,422212,6,5,0
11-09-2025,Maharashtra,Nashik,422305,0,1,0
11-09-2025,Maharashtra,Nashik,422502,1,0,0
11-09-2025,Maharashtra,Nashik,423102,5,1,0
11-09-2025,Maharashtra,Nashik,423110,2,0,0
11-09-2025,Maharashtra,Nashik,423301,10,4,0
11-09-2025,Maharashtra,Nashik,423401,6,1,0
11-09-2025,Maharashtra,Nashik,423403,2,1,0
10-09-2025,Maharashtra,Nashik,422001,1,0,0
10-09-2025,Maharashtra,Nashik,422003,12,4,0
10-09-2025,Maharashtra,Nashik,422005,1,0,0
10-09-2025,Maharashtra,Nashik,422011,1,2,0
10-09-2025,Maharashtra,Nashik,422013,1,0,0
10-09-2025,Maharashtra,Nashik,422101,1,7,0
10-09-2025,Maharashtra,Nashik,422207,1,0,0
10-09-2025,Maharashtra,Nashik,423105,5,7,0
10-09-2025,Maharashtra,Nashik,423108,1,1,0
10-09-2025,Maharashtra,Nashik,423208,2,0,0
10-09-2025,Maharashtra,Nashik,423401,4,1,0
10-09-2025,Maharashtra,Nashik,423501,5,4,0
10-09-2025,Maharashtra,Nashik,423502,6,4,0
14-09-2025,Maharashtra,Nashik,422210,4,0,0
14-09-2025,Maharashtra,Nashik,422222,1,0,0
14-09-2025,Maharashtra,Nashik,422305,2,0,0
14-09-2025,Maharashtra,Nashik,423101,1,0,0
14-09-2025,Maharashtra,Nashik,423102,1,0,0
14-09-2025,Maharashtra,Nashik,423117,1,0,0
13-09-2025,Maharashtra,Nashik,422003,10,4,0
13-09-2025,Maharashtra,Nashik,422005,0,1,0
13-09-2025,Maharashtra,Nashik,422009,0,1,0
13-09-2025,Maharashtra,Nashik,422222,1,0,0
13-09-2025,Maharashtra,Nashik,423105,3,2,0
13-09-2025,Maharashtra,Nashik,423108,1,0,0
13-09-2025,Maharashtra,Nashik,423111,1,0,0
13-09-2025,Maharashtra,Nashik,423201,4,0,0
13-09-2025,Maharashtra,Nashik,423402,1,0,0
13-09-2025,Maharashtra,Nashik,423403,0,1,0
13-09-2025,Maharashtra,Nashik,424109,2,1,0
12-09-2025,Maharashtra,Nashik,422001,1,2,0
12-09-2025,Maharashtra,Nashik,422008,3,0,0
12-09-2025,Maharashtra,Nashik,422009,4,4,0
12-09-2025,Maharashtra,Nashik,422103,3,2,0
12-09-2025,Maharashtra,Nashik,422104,2,0,0
12-09-2025,Maharashtra,Nashik,422202,7,0,0
12-09-2025,Maharashtra,Nashik,422222,1,0,0
12-09-2025,Maharashtra,Nashik,422306,4,0,0
12-09-2025,Maharashtra,Nashik,423117,0,2,0
12-09-2025,Maharashtra,Nashik,423206,2,1,0
12-09-2025,Maharashtra,Nashik,423502,5,2,0
16-09-2025,Maharashtra,Nashik,422002,2,0,0
16-09-2025,Maharashtra,Nashik,422003,14,3,0
16-09-2025,Maharashtra,Nashik,422204,4,1,0
16-09-2025,Maharashtra,Nashik,422207,1,1,0
16-09-2025,Maharashtra,Nashik,422209,3,0,0
16-09-2025,Maharashtra,Nashik,422302,3,0,0
16-09-2025,Maharashtra,Nashik,422402,3,1,0
16-09-2025,Maharashtra,Nashik,422502,1,1,0
16-09-2025,Maharashtra,Nashik,423101,4,1,0
16-09-2025,Maharashtra,Nashik,423108,2,0,0
16-09-2025,Maharashtra,Nashik,423203,29,21,0
16-09-2025,Maharashtra,Nashik,423205,0,1,0
15-09-2025,Maharashtra,Nashik,422001,2,0,0
15-09-2025,Maharashtra,Nashik,422004,1,0,0
15-09-2025,Maharashtra,Nashik,422101,0,2,0
15-09-2025,Maharashtra,Nashik,422104,0,1,0
15-09-2025,Maharashtra,Nashik,422202,3,1,0
15-09-2025,Maharashtra,Nashik,422203,2,3,0
15-09-2025,Maharashtra,Nashik,422205,1,1,0
15-09-2025,Maharashtra,Nashik,422206,2,0,0
15-09-2025,Maharashtra,Nashik,422207,1,0,0
15-09-2025,Maharashtra,Nashik,423102,3,1,0
15-09-2025,Maharashtra,Nashik,423401,4,2,0
17-09-2025,Maharashtra,Nashik,422004,1,0,0
17-09-2025,Maharashtra,Nashik,422005,3,0,0
